size,delta,device_type,cpu,memory,consumption,timestamp,gpu
10,25,PC,0,18,69,2024-03-19 17:26:20.203300,0
10,24,PC,0,18,69,2024-03-19 17:26:20.229306,0
10,28,PC,0,18,69,2024-03-19 17:26:20.259335,0
10,25,PC,0,18,69,2024-03-19 17:26:20.287952,0
10,24,PC,0,18,69,2024-03-19 17:26:20.315946,0
10,25,PC,0,18,69,2024-03-19 17:26:20.342952,0
10,25,PC,0,18,69,2024-03-19 17:26:20.370956,0
10,27,PC,3,18,72,2024-03-19 17:26:20.400405,0
10,26,PC,3,18,72,2024-03-19 17:26:20.428951,0
10,26,PC,0,18,69,2024-03-19 17:26:20.457099,0
10,26,PC,0,18,69,2024-03-19 17:26:20.485604,0
10,28,PC,0,18,69,2024-03-19 17:26:20.515611,0
10,27,PC,0,18,69,2024-03-19 17:26:20.544637,0
10,25,PC,0,18,69,2024-03-19 17:26:20.572730,0
10,25,PC,0,18,69,2024-03-19 17:26:20.601238,0
10,25,PC,0,18,69,2024-03-19 17:26:20.628245,0
10,24,PC,0,18,69,2024-03-19 17:26:20.654251,0
10,25,PC,3,18,72,2024-03-19 17:26:20.681749,0
10,27,PC,0,18,69,2024-03-19 17:26:20.710835,0
10,26,PC,0,18,69,2024-03-19 17:26:20.739842,0
10,26,PC,3,18,72,2024-03-19 17:26:20.767875,0
10,24,PC,0,18,69,2024-03-19 17:26:20.795383,0
10,24,PC,0,18,69,2024-03-19 17:26:20.821390,0
10,25,PC,0,18,69,2024-03-19 17:26:20.848396,0
10,24,PC,0,18,69,2024-03-19 17:26:20.875007,0
10,24,PC,0,18,69,2024-03-19 17:26:20.901999,0
10,28,PC,0,18,69,2024-03-19 17:26:20.932006,0
10,26,PC,0,18,69,2024-03-19 17:26:20.960328,0
10,24,PC,0,18,69,2024-03-19 17:26:20.986836,0
10,25,PC,0,18,69,2024-03-19 17:26:21.013842,0
10,24,PC,0,18,69,2024-03-19 17:26:21.039848,0
10,24,PC,0,18,69,2024-03-19 17:26:21.065870,0
10,23,PC,0,18,69,2024-03-19 17:26:21.091466,0
10,25,PC,0,18,69,2024-03-19 17:26:21.119473,0
10,26,PC,0,18,69,2024-03-19 17:26:21.147479,0
10,25,PC,3,18,72,2024-03-19 17:26:21.175984,0
10,25,PC,0,18,69,2024-03-19 17:26:21.202399,0
10,24,PC,0,18,69,2024-03-19 17:26:21.229427,0
10,26,PC,3,18,72,2024-03-19 17:26:21.257434,0
10,23,PC,0,18,69,2024-03-19 17:26:21.282938,0
10,24,PC,0,18,69,2024-03-19 17:26:21.308944,0
10,25,PC,3,18,72,2024-03-19 17:26:21.336015,0
10,26,PC,0,18,69,2024-03-19 17:26:21.365226,0
10,26,PC,3,18,72,2024-03-19 17:26:21.395109,0
10,25,PC,0,18,69,2024-03-19 17:26:21.422115,0
10,25,PC,0,18,69,2024-03-19 17:26:21.449142,0
10,24,PC,0,18,69,2024-03-19 17:26:21.475192,0
10,25,PC,3,18,72,2024-03-19 17:26:21.502198,0
10,24,PC,0,18,69,2024-03-19 17:26:21.528205,0
10,25,PC,0,18,69,2024-03-19 17:26:21.556211,0
10,28,PC,3,18,72,2024-03-19 17:26:21.586743,0
10,26,PC,0,18,69,2024-03-19 17:26:21.614889,0
10,25,PC,5,18,74,2024-03-19 17:26:21.641916,0
10,24,PC,0,18,69,2024-03-19 17:26:21.667920,0
10,23,PC,0,18,69,2024-03-19 17:26:21.693427,0
10,24,PC,0,18,69,2024-03-19 17:26:21.719433,0
10,25,PC,0,18,69,2024-03-19 17:26:21.746530,0
10,25,PC,3,18,72,2024-03-19 17:26:21.774263,0
10,27,PC,0,18,69,2024-03-19 17:26:21.803269,0
10,27,PC,0,18,69,2024-03-19 17:26:21.832276,0
10,26,PC,0,18,69,2024-03-19 17:26:21.860334,0
10,25,PC,0,18,69,2024-03-19 17:26:21.887718,0
10,26,PC,0,18,69,2024-03-19 17:26:21.915725,0
10,24,PC,3,18,72,2024-03-19 17:26:21.941731,0
10,24,PC,0,18,69,2024-03-19 17:26:21.967789,0
10,25,PC,0,18,69,2024-03-19 17:26:21.995313,0
10,27,PC,3,18,72,2024-03-19 17:26:22.025341,0
10,25,PC,0,18,69,2024-03-19 17:26:22.052418,0
10,25,PC,0,18,69,2024-03-19 17:26:22.079924,0
10,25,PC,0,18,69,2024-03-19 17:26:22.106930,0
10,24,PC,0,18,69,2024-03-19 17:26:22.133937,0
10,25,PC,3,18,72,2024-03-19 17:26:22.160940,0
10,23,PC,0,18,69,2024-03-19 17:26:22.186537,0
10,25,PC,0,18,69,2024-03-19 17:26:22.213547,0
10,28,PC,0,18,69,2024-03-19 17:26:22.243554,0
10,28,PC,0,18,69,2024-03-19 17:26:22.274063,0
10,25,PC,0,18,69,2024-03-19 17:26:22.302087,0
10,25,PC,6,18,74,2024-03-19 17:26:22.329262,0
10,24,PC,0,18,69,2024-03-19 17:26:22.356252,0
10,25,PC,0,18,69,2024-03-19 17:26:22.383757,0
10,25,PC,3,18,72,2024-03-19 17:26:22.411764,0
10,27,PC,0,18,69,2024-03-19 17:26:22.440790,0
10,29,PC,0,18,69,2024-03-19 17:26:22.472903,0
10,26,PC,0,18,69,2024-03-19 17:26:22.501139,0
10,26,PC,0,18,69,2024-03-19 17:26:22.529146,0
10,25,PC,0,18,69,2024-03-19 17:26:22.556152,0
10,26,PC,0,18,69,2024-03-19 17:26:22.584659,0
10,26,PC,3,18,72,2024-03-19 17:26:22.612767,0
10,26,PC,0,18,69,2024-03-19 17:26:22.640774,0
10,26,PC,3,18,72,2024-03-19 17:26:22.669777,0
10,26,PC,0,18,69,2024-03-19 17:26:22.698286,0
10,27,PC,0,18,69,2024-03-19 17:26:22.727314,0
10,25,PC,3,18,72,2024-03-19 17:26:22.754836,0
10,25,PC,0,18,69,2024-03-19 17:26:22.782365,0
10,25,PC,0,18,69,2024-03-19 17:26:22.809372,0
10,24,PC,0,18,69,2024-03-19 17:26:22.835378,0
10,25,PC,0,18,69,2024-03-19 17:26:22.862381,0
10,24,PC,0,18,69,2024-03-19 17:26:22.888890,0
10,29,PC,3,18,72,2024-03-19 17:26:22.920015,0
10,26,PC,3,18,72,2024-03-19 17:26:22.948022,0
10,24,PC,0,18,69,2024-03-19 17:26:22.975098,0
10,25,PC,0,18,69,2024-03-19 17:26:23.002200,0
10,24,PC,0,18,69,2024-03-19 17:26:23.028206,0
10,24,PC,3,18,72,2024-03-19 17:26:23.054212,0
10,24,PC,0,18,69,2024-03-19 17:26:23.080718,0
10,25,PC,0,18,69,2024-03-19 17:26:23.108724,0
10,26,PC,0,18,69,2024-03-19 17:26:23.136730,0
10,26,PC,0,18,69,2024-03-19 17:26:23.164734,0
10,26,PC,0,18,69,2024-03-19 17:26:23.193245,0
10,24,PC,0,18,69,2024-03-19 17:26:23.219356,0
10,26,PC,0,18,69,2024-03-19 17:26:23.248345,0
10,25,PC,0,18,69,2024-03-19 17:26:23.274852,0
10,25,PC,0,18,69,2024-03-19 17:26:23.301855,0
10,26,PC,0,18,69,2024-03-19 17:26:23.330988,0
10,26,PC,0,18,69,2024-03-19 17:26:23.358994,0
10,27,PC,0,18,69,2024-03-19 17:26:23.388501,0
10,27,PC,0,18,69,2024-03-19 17:26:23.417507,0
10,24,PC,0,18,69,2024-03-19 17:26:23.443514,0
10,24,PC,0,18,69,2024-03-19 17:26:23.469610,0
10,23,PC,0,18,69,2024-03-19 17:26:23.495117,0
10,24,PC,0,18,69,2024-03-19 17:26:23.521124,0
10,28,PC,0,18,69,2024-03-19 17:26:23.551152,0
10,27,PC,0,18,69,2024-03-19 17:26:23.581282,0
10,25,PC,6,18,74,2024-03-19 17:26:23.608288,0
10,25,PC,0,18,69,2024-03-19 17:26:23.635295,0
10,25,PC,0,18,69,2024-03-19 17:26:23.662298,0
10,24,PC,3,18,72,2024-03-19 17:26:23.688825,0
10,24,PC,0,18,69,2024-03-19 17:26:23.714914,0
10,24,PC,3,18,72,2024-03-19 17:26:23.740920,0
10,25,PC,0,18,69,2024-03-19 17:26:23.768449,0
10,27,PC,0,18,69,2024-03-19 17:26:23.797959,0
10,26,PC,0,18,69,2024-03-19 17:26:23.825985,0
10,25,PC,0,18,69,2024-03-19 17:26:23.853022,0
10,24,PC,0,18,69,2024-03-19 17:26:23.879527,0
10,26,PC,0,18,69,2024-03-19 17:26:23.907533,0
10,24,PC,0,18,69,2024-03-19 17:26:23.933539,0
10,24,PC,0,18,69,2024-03-19 17:26:23.959566,0
10,27,PC,0,18,69,2024-03-19 17:26:23.989104,0
10,26,PC,0,18,69,2024-03-19 17:26:24.017135,0
10,27,PC,0,18,69,2024-03-19 17:26:24.046142,0
10,25,PC,3,18,72,2024-03-19 17:26:24.073145,0
10,24,PC,0,18,69,2024-03-19 17:26:24.099728,0
10,24,PC,0,18,69,2024-03-19 17:26:24.125735,0
10,25,PC,0,18,69,2024-03-19 17:26:24.152741,0
10,24,PC,0,18,69,2024-03-19 17:26:24.178926,0
10,26,PC,0,18,69,2024-03-19 17:26:24.206933,0
10,29,PC,0,18,69,2024-03-19 17:26:24.239068,0
10,27,PC,0,18,69,2024-03-19 17:26:24.268072,0
10,25,PC,0,18,69,2024-03-19 17:26:24.295581,0
10,25,PC,0,18,69,2024-03-19 17:26:24.322587,0
10,24,PC,0,18,69,2024-03-19 17:26:24.348593,0
10,25,PC,0,18,69,2024-03-19 17:26:24.375692,0
10,26,PC,3,18,72,2024-03-19 17:26:24.403878,0
10,26,PC,3,18,72,2024-03-19 17:26:24.432885,0
10,25,PC,0,18,69,2024-03-19 17:26:24.460889,0
10,25,PC,0,18,69,2024-03-19 17:26:24.488417,0
10,25,PC,0,18,69,2024-03-19 17:26:24.515580,0
10,23,PC,0,18,69,2024-03-19 17:26:24.542576,0
10,33,PC,0,18,69,2024-03-19 17:26:24.579083,0
10,251,PC,5,18,74,2024-03-19 17:26:24.833810,0
10,26,PC,0,18,69,2024-03-19 17:26:24.861835,0
10,27,PC,0,18,69,2024-03-19 17:26:24.891440,0
10,27,PC,0,18,69,2024-03-19 17:26:24.921447,0
10,26,PC,3,18,72,2024-03-19 17:26:24.949454,0
10,26,PC,0,18,69,2024-03-19 17:26:24.976963,0
10,25,PC,0,18,69,2024-03-19 17:26:25.003985,0
10,26,PC,0,18,69,2024-03-19 17:26:25.032091,0
10,30,PC,0,18,69,2024-03-19 17:26:25.065114,0
10,26,PC,0,18,69,2024-03-19 17:26:25.094622,0
10,25,PC,0,18,69,2024-03-19 17:26:25.122652,0
10,24,PC,0,18,69,2024-03-19 17:26:25.148720,0
10,27,PC,0,18,69,2024-03-19 17:26:25.177244,0
10,24,PC,0,18,69,2024-03-19 17:26:25.203483,0
10,23,PC,0,18,69,2024-03-19 17:26:25.229005,0
10,25,PC,3,18,72,2024-03-19 17:26:25.256100,0
10,26,PC,0,18,69,2024-03-19 17:26:25.285624,0
10,26,PC,0,18,69,2024-03-19 17:26:25.313630,0
10,26,PC,0,18,69,2024-03-19 17:26:25.341637,0
10,25,PC,0,18,69,2024-03-19 17:26:25.369724,0
10,26,PC,3,18,72,2024-03-19 17:26:25.397789,0
10,26,PC,0,18,69,2024-03-19 17:26:25.425795,0
10,26,PC,0,18,69,2024-03-19 17:26:25.454802,0
10,25,PC,0,18,69,2024-03-19 17:26:25.483312,0
10,29,PC,0,18,69,2024-03-19 17:26:25.515507,0
10,30,PC,2,18,72,2024-03-19 17:26:25.547514,0
10,26,PC,0,18,69,2024-03-19 17:26:25.575518,0
10,26,PC,0,18,69,2024-03-19 17:26:25.604114,0
10,24,PC,0,18,69,2024-03-19 17:26:25.631108,0
10,25,PC,0,18,69,2024-03-19 17:26:25.658114,0
10,24,PC,0,18,69,2024-03-19 17:26:25.684621,0
10,27,PC,0,18,69,2024-03-19 17:26:25.713835,0
10,26,PC,3,18,72,2024-03-19 17:26:25.741842,0
10,26,PC,0,18,69,2024-03-19 17:26:25.770172,0
10,24,PC,4,18,73,2024-03-19 17:26:25.796680,0
10,26,PC,0,18,69,2024-03-19 17:26:25.824687,0
10,26,PC,3,18,72,2024-03-19 17:26:25.853694,0
10,25,PC,0,18,69,2024-03-19 17:26:25.881217,0
10,27,PC,0,18,69,2024-03-19 17:26:25.911330,0
10,25,PC,0,18,69,2024-03-19 17:26:25.939337,0
10,25,PC,0,18,69,2024-03-19 17:26:25.966501,0
10,25,PC,0,18,69,2024-03-19 17:26:25.995011,0
10,24,PC,0,18,69,2024-03-19 17:26:26.021089,0
10,25,PC,3,18,72,2024-03-19 17:26:26.049114,0
10,25,PC,0,18,69,2024-03-19 17:26:26.076117,0
10,28,PC,3,18,72,2024-03-19 17:26:26.107862,0
10,30,PC,0,18,69,2024-03-19 17:26:26.140437,0
10,27,PC,0,18,69,2024-03-19 17:26:26.170519,0
10,30,PC,0,18,69,2024-03-19 17:26:26.202752,0
10,29,PC,6,18,75,2024-03-19 17:26:26.233949,0
10,27,PC,0,18,69,2024-03-19 17:26:26.263174,0
10,27,PC,6,18,74,2024-03-19 17:26:26.293131,0
10,25,PC,0,18,69,2024-03-19 17:26:26.320620,0
10,24,PC,6,18,74,2024-03-19 17:26:26.347404,0
10,25,PC,0,18,69,2024-03-19 17:26:26.376540,0
10,25,PC,3,18,72,2024-03-19 17:26:26.404832,0
10,24,PC,3,18,72,2024-03-19 17:26:26.431851,0
10,26,PC,0,18,69,2024-03-19 17:26:26.460005,0
10,25,PC,3,18,72,2024-03-19 17:26:26.487281,0
10,23,PC,6,18,74,2024-03-19 17:26:26.512759,0
10,25,PC,0,18,69,2024-03-19 17:26:26.540228,0
10,24,PC,3,18,72,2024-03-19 17:26:26.566672,0
10,25,PC,0,18,69,2024-03-19 17:26:26.594671,0
10,25,PC,0,18,69,2024-03-19 17:26:26.622369,0
10,25,PC,0,18,69,2024-03-19 17:26:26.650003,0
10,23,PC,3,18,72,2024-03-19 17:26:26.675516,0
10,23,PC,0,18,69,2024-03-19 17:26:26.701472,0
10,25,PC,0,18,69,2024-03-19 17:26:26.733409,0
10,28,PC,0,18,69,2024-03-19 17:26:26.766055,0
10,26,PC,12,18,80,2024-03-19 17:26:26.794477,0
10,25,PC,3,18,72,2024-03-19 17:26:26.823114,0
10,24,PC,0,18,69,2024-03-19 17:26:26.849853,0
10,26,PC,3,18,72,2024-03-19 17:26:26.879096,0
10,23,PC,0,18,69,2024-03-19 17:26:26.904561,0
10,26,PC,6,18,74,2024-03-19 17:26:26.933569,0
10,27,PC,0,18,69,2024-03-19 17:26:26.963266,0
10,24,PC,0,18,69,2024-03-19 17:26:26.989680,0
10,24,PC,8,18,76,2024-03-19 17:26:27.016467,0
10,24,PC,4,18,73,2024-03-19 17:26:27.044202,0
10,24,PC,0,18,69,2024-03-19 17:26:27.070772,0
10,26,PC,0,18,69,2024-03-19 17:26:27.099090,0
10,25,PC,3,18,72,2024-03-19 17:26:27.126678,0
10,25,PC,5,18,74,2024-03-19 17:26:27.153841,0
10,24,PC,0,18,69,2024-03-19 17:26:27.180547,0
10,25,PC,6,18,74,2024-03-19 17:26:27.207589,0
10,25,PC,0,18,69,2024-03-19 17:26:27.235329,0
10,24,PC,3,18,72,2024-03-19 17:26:27.262151,0
10,24,PC,0,18,69,2024-03-19 17:26:27.290060,0
10,23,PC,3,18,72,2024-03-19 17:26:27.317042,0
10,23,PC,6,18,74,2024-03-19 17:26:27.342539,0
10,24,PC,6,18,74,2024-03-19 17:26:27.368542,0
10,24,PC,3,18,72,2024-03-19 17:26:27.395288,0
10,25,PC,0,18,69,2024-03-19 17:26:27.422539,0
10,24,PC,0,18,69,2024-03-19 17:26:27.449512,0
10,26,PC,6,18,74,2024-03-19 17:26:27.477516,0
10,24,PC,3,18,72,2024-03-19 17:26:27.504544,0
10,27,PC,0,18,69,2024-03-19 17:26:27.533953,0
10,24,PC,6,18,74,2024-03-19 17:26:27.560516,0
10,23,PC,0,18,69,2024-03-19 17:26:27.586443,0
10,25,PC,3,18,72,2024-03-19 17:26:27.614148,0
10,26,PC,0,18,69,2024-03-19 17:26:27.642657,0
10,24,PC,6,18,74,2024-03-19 17:26:27.669668,0
10,24,PC,3,18,72,2024-03-19 17:26:27.696594,0
10,25,PC,0,18,69,2024-03-19 17:26:27.723973,0
10,25,PC,5,18,74,2024-03-19 17:26:27.751435,0
10,24,PC,3,18,72,2024-03-19 17:26:27.777438,0
10,23,PC,3,18,72,2024-03-19 17:26:27.803325,0
10,23,PC,0,18,69,2024-03-19 17:26:27.828734,0
10,25,PC,0,18,69,2024-03-19 17:26:27.854917,0
10,23,PC,3,18,72,2024-03-19 17:26:27.881534,0
10,25,PC,0,18,69,2024-03-19 17:26:27.908712,0
10,25,PC,0,18,69,2024-03-19 17:26:27.935972,0
10,25,PC,6,18,74,2024-03-19 17:26:27.962979,0
10,25,PC,0,18,69,2024-03-19 17:26:27.990565,0
10,23,PC,0,18,69,2024-03-19 17:26:28.015754,0
10,24,PC,0,18,69,2024-03-19 17:26:28.041929,0
10,24,PC,6,18,74,2024-03-19 17:26:28.067072,0
10,24,PC,0,18,69,2024-03-19 17:26:28.094137,0
10,27,PC,0,18,69,2024-03-19 17:26:28.124244,0
10,26,PC,6,18,74,2024-03-19 17:26:28.153259,0
10,27,PC,3,18,72,2024-03-19 17:26:28.183633,0
10,24,PC,3,18,72,2024-03-19 17:26:28.210612,0
10,30,PC,6,18,74,2024-03-19 17:26:28.243750,0
10,25,PC,0,18,69,2024-03-19 17:26:28.270981,0
10,24,PC,5,18,74,2024-03-19 17:26:28.297537,0
10,27,PC,0,18,69,2024-03-19 17:26:28.327207,0
10,25,PC,3,18,72,2024-03-19 17:26:28.355673,0
10,27,PC,0,18,69,2024-03-19 17:26:28.384852,0
10,26,PC,3,18,72,2024-03-19 17:26:28.414811,0
10,25,PC,6,18,74,2024-03-19 17:26:28.442395,0
10,25,PC,0,18,69,2024-03-19 17:26:28.470408,0
10,27,PC,4,18,73,2024-03-19 17:26:28.499789,0
10,28,PC,0,18,69,2024-03-19 17:26:28.530657,0
10,26,PC,0,18,69,2024-03-19 17:26:28.559353,0
10,26,PC,0,18,69,2024-03-19 17:26:28.588538,0
10,26,PC,0,18,69,2024-03-19 17:26:28.616917,0
10,26,PC,6,18,75,2024-03-19 17:26:28.646230,0
10,31,PC,0,18,69,2024-03-19 17:26:28.680176,0
10,24,PC,0,18,69,2024-03-19 17:26:28.706520,0
10,24,PC,6,18,74,2024-03-19 17:26:28.733640,0
10,25,PC,0,18,69,2024-03-19 17:26:28.761576,0
10,24,PC,0,18,69,2024-03-19 17:26:28.788567,0
10,24,PC,3,18,72,2024-03-19 17:26:28.816609,0
10,25,PC,0,18,69,2024-03-19 17:26:28.844320,0
10,27,PC,4,18,72,2024-03-19 17:26:28.873768,0
10,25,PC,6,18,74,2024-03-19 17:26:28.901883,0
10,25,PC,3,18,72,2024-03-19 17:26:28.929819,0
10,26,PC,0,18,69,2024-03-19 17:26:28.958520,0
10,26,PC,3,18,72,2024-03-19 17:26:28.987167,0
10,25,PC,0,18,69,2024-03-19 17:26:29.016008,0
10,25,PC,0,18,69,2024-03-19 17:26:29.044452,0
10,25,PC,0,18,69,2024-03-19 17:26:29.072554,0
10,25,PC,0,18,69,2024-03-19 17:26:29.101489,0
10,25,PC,3,18,72,2024-03-19 17:26:29.129178,0
10,27,PC,3,18,72,2024-03-19 17:26:29.158907,0
10,26,PC,0,18,69,2024-03-19 17:26:29.188142,0
10,27,PC,0,18,69,2024-03-19 17:26:29.218577,0
10,25,PC,3,18,72,2024-03-19 17:26:29.246903,0
10,26,PC,0,18,69,2024-03-19 17:26:29.276513,0
10,25,PC,0,18,69,2024-03-19 17:26:29.304314,0
10,25,PC,3,18,72,2024-03-19 17:26:29.333109,0
10,26,PC,0,18,69,2024-03-19 17:26:29.361715,0
10,27,PC,0,18,69,2024-03-19 17:26:29.390955,0
10,27,PC,0,18,69,2024-03-19 17:26:29.420701,0
10,25,PC,0,18,69,2024-03-19 17:26:29.448229,0
10,26,PC,0,18,69,2024-03-19 17:26:29.476586,0
10,23,PC,3,18,72,2024-03-19 17:26:29.502249,0
10,25,PC,6,18,74,2024-03-19 17:26:29.529296,0
10,26,PC,3,18,72,2024-03-19 17:26:29.557694,0
10,23,PC,0,18,69,2024-03-19 17:26:29.583586,0
10,24,PC,11,18,79,2024-03-19 17:26:29.610050,0
10,24,PC,3,18,72,2024-03-19 17:26:29.637082,0
10,25,PC,0,18,69,2024-03-19 17:26:29.664767,0
10,25,PC,3,18,72,2024-03-19 17:26:29.692698,0
10,24,PC,10,18,78,2024-03-19 17:26:29.718952,0
10,23,PC,0,18,69,2024-03-19 17:26:29.744846,0
10,23,PC,6,18,74,2024-03-19 17:26:29.770823,0
10,23,PC,5,18,74,2024-03-19 17:26:29.796678,0
10,23,PC,3,18,72,2024-03-19 17:26:29.822515,0
10,26,PC,6,18,74,2024-03-19 17:26:29.850523,0
10,26,PC,0,18,69,2024-03-19 17:26:29.878759,0
10,24,PC,0,18,69,2024-03-19 17:26:29.906543,0
10,27,PC,3,18,72,2024-03-19 17:26:29.935681,0
10,26,PC,6,18,74,2024-03-19 17:26:29.963931,0
10,25,PC,0,18,69,2024-03-19 17:26:29.992859,0
10,25,PC,0,18,69,2024-03-19 17:26:30.020362,0
10,27,PC,0,18,69,2024-03-19 17:26:30.049572,0
10,26,PC,0,18,69,2024-03-19 17:26:30.078016,0
10,26,PC,0,18,69,2024-03-19 17:26:30.106285,0
10,24,PC,3,18,72,2024-03-19 17:26:30.132875,0
10,26,PC,3,18,72,2024-03-19 17:26:30.161327,0
10,24,PC,5,18,74,2024-03-19 17:26:30.187500,0
10,26,PC,3,18,72,2024-03-19 17:26:30.216508,0
10,24,PC,3,18,72,2024-03-19 17:26:30.242728,0
10,24,PC,0,18,69,2024-03-19 17:26:30.270238,0
10,25,PC,6,18,74,2024-03-19 17:26:30.297502,0
10,24,PC,0,18,69,2024-03-19 17:26:30.324045,0
10,24,PC,0,18,69,2024-03-19 17:26:30.350410,0
10,26,PC,3,18,72,2024-03-19 17:26:30.378705,0
10,27,PC,0,18,69,2024-03-19 17:26:30.408237,0
10,23,PC,0,18,69,2024-03-19 17:26:30.433930,0
10,23,PC,0,18,69,2024-03-19 17:26:30.459694,0
10,24,PC,0,18,69,2024-03-19 17:26:30.486579,0
10,25,PC,6,18,74,2024-03-19 17:26:30.513586,0
10,27,PC,3,18,72,2024-03-19 17:26:30.543074,0
10,25,PC,0,18,69,2024-03-19 17:26:30.570213,0
10,24,PC,6,18,74,2024-03-19 17:26:30.596352,0
10,24,PC,6,18,74,2024-03-19 17:26:30.622610,0
10,24,PC,0,18,69,2024-03-19 17:26:30.649121,0
10,23,PC,0,18,69,2024-03-19 17:26:30.674404,0
10,23,PC,6,18,74,2024-03-19 17:26:30.701279,0
10,25,PC,0,18,69,2024-03-19 17:26:30.728604,0
10,26,PC,3,18,72,2024-03-19 17:26:30.756963,0
10,24,PC,0,18,69,2024-03-19 17:26:30.783386,0
10,24,PC,6,18,74,2024-03-19 17:26:30.809847,0
10,24,PC,0,18,69,2024-03-19 17:26:30.836722,0
10,25,PC,0,18,69,2024-03-19 17:26:30.864018,0
10,22,PC,0,18,69,2024-03-19 17:26:30.888927,0
10,24,PC,3,18,72,2024-03-19 17:26:30.915175,0
10,25,PC,3,18,72,2024-03-19 17:26:30.942504,0
10,25,PC,0,18,69,2024-03-19 17:26:30.970213,0
10,24,PC,0,18,69,2024-03-19 17:26:30.997151,0
10,24,PC,0,18,69,2024-03-19 17:26:31.023841,0
10,24,PC,3,18,72,2024-03-19 17:26:31.050504,0
10,24,PC,0,18,69,2024-03-19 17:26:31.076803,0
10,26,PC,6,18,74,2024-03-19 17:26:31.105674,0
10,25,PC,0,18,69,2024-03-19 17:26:31.133407,0
10,25,PC,3,18,72,2024-03-19 17:26:31.160956,0
10,26,PC,3,18,72,2024-03-19 17:26:31.190026,0
10,25,PC,0,18,69,2024-03-19 17:26:31.217229,0
10,24,PC,0,18,69,2024-03-19 17:26:31.243775,0
10,23,PC,3,18,72,2024-03-19 17:26:31.269018,0
10,22,PC,6,18,74,2024-03-19 17:26:31.294084,0
10,24,PC,0,18,69,2024-03-19 17:26:31.319175,0
10,24,PC,4,18,73,2024-03-19 17:26:31.345499,0
10,24,PC,0,18,69,2024-03-19 17:26:31.372511,0
10,26,PC,0,18,69,2024-03-19 17:26:31.401074,0
10,25,PC,3,18,72,2024-03-19 17:26:31.428285,0
10,23,PC,0,18,69,2024-03-19 17:26:31.453912,0
10,24,PC,0,18,69,2024-03-19 17:26:31.480054,0
10,24,PC,3,18,72,2024-03-19 17:26:31.506650,0
10,23,PC,0,18,69,2024-03-19 17:26:31.532137,0
10,24,PC,0,18,69,2024-03-19 17:26:31.558182,0
10,25,PC,3,18,72,2024-03-19 17:26:31.585988,0
10,25,PC,0,18,69,2024-03-19 17:26:31.613369,0
10,24,PC,0,18,69,2024-03-19 17:26:31.640059,0
10,25,PC,0,18,69,2024-03-19 17:26:31.667102,0
10,25,PC,3,18,72,2024-03-19 17:26:31.694612,0
10,26,PC,0,18,69,2024-03-19 17:26:31.722906,0
10,26,PC,4,18,73,2024-03-19 17:26:31.751515,0
10,25,PC,0,18,69,2024-03-19 17:26:31.779591,0
10,26,PC,0,18,69,2024-03-19 17:26:31.807748,0
10,28,PC,0,18,69,2024-03-19 17:26:31.839215,0
10,26,PC,0,18,69,2024-03-19 17:26:31.867285,0
10,25,PC,3,18,72,2024-03-19 17:26:31.895087,0
10,25,PC,4,18,73,2024-03-19 17:26:31.923203,0
10,25,PC,0,18,69,2024-03-19 17:26:31.950712,0
10,26,PC,0,18,69,2024-03-19 17:26:31.979919,0
10,25,PC,0,18,69,2024-03-19 17:26:32.007662,0
10,26,PC,0,18,69,2024-03-19 17:26:32.036776,0
10,25,PC,4,18,73,2024-03-19 17:26:32.064187,0
10,24,PC,0,18,69,2024-03-19 17:26:32.090883,0
10,24,PC,0,18,69,2024-03-19 17:26:32.116927,0
10,23,PC,0,18,69,2024-03-19 17:26:32.142094,0
10,25,PC,0,18,69,2024-03-19 17:26:32.169164,0
10,23,PC,3,18,72,2024-03-19 17:26:32.194792,0
10,23,PC,3,18,72,2024-03-19 17:26:32.219985,0
10,25,PC,0,18,69,2024-03-19 17:26:32.248039,0
10,24,PC,0,18,69,2024-03-19 17:26:32.275115,0
10,24,PC,3,18,72,2024-03-19 17:26:32.301674,0
10,24,PC,0,18,69,2024-03-19 17:26:32.327907,0
10,25,PC,0,18,69,2024-03-19 17:26:32.354965,0
10,26,PC,0,18,69,2024-03-19 17:26:32.384737,0
10,26,PC,0,18,69,2024-03-19 17:26:32.413335,0
10,26,PC,0,18,69,2024-03-19 17:26:32.442107,0
10,26,PC,3,18,72,2024-03-19 17:26:32.471516,0
10,27,PC,0,18,69,2024-03-19 17:26:32.501124,0
10,26,PC,0,18,69,2024-03-19 17:26:32.529655,0
10,26,PC,0,18,69,2024-03-19 17:26:32.557719,0
10,27,PC,0,18,69,2024-03-19 17:26:32.586967,0
10,26,PC,3,18,72,2024-03-19 17:26:32.615243,0
10,27,PC,0,18,69,2024-03-19 17:26:32.645102,0
10,27,PC,3,18,72,2024-03-19 17:26:32.674549,0
10,26,PC,0,18,69,2024-03-19 17:26:32.704109,0
10,26,PC,0,18,69,2024-03-19 17:26:32.732187,0
10,28,PC,6,18,74,2024-03-19 17:26:32.762454,0
10,26,PC,0,18,69,2024-03-19 17:26:32.791048,0
10,26,PC,0,18,69,2024-03-19 17:26:32.820123,0
10,27,PC,0,18,69,2024-03-19 17:26:32.849494,0
10,25,PC,0,18,69,2024-03-19 17:26:32.878455,0
10,25,PC,0,18,69,2024-03-19 17:26:32.907006,0
