batch_size,delta,device_type,cpu,memory,consumption,timestamp,gpu
10,51,Laptop,11,80,19,2024-03-19 17:54:04.671698,0
10,50,Laptop,9,80,19,2024-03-19 17:54:04.722730,0
10,51,Laptop,10,80,19,2024-03-19 17:54:04.774664,0
10,50,Laptop,8,80,19,2024-03-19 17:54:04.825769,0
10,49,Laptop,9,80,19,2024-03-19 17:54:04.875862,0
10,49,Laptop,14,80,19,2024-03-19 17:54:04.925906,0
10,51,Laptop,13,80,19,2024-03-19 17:54:04.978146,0
10,58,Laptop,9,80,19,2024-03-19 17:54:05.037010,0
10,50,Laptop,11,80,19,2024-03-19 17:54:05.088179,0
10,45,Laptop,9,80,19,2024-03-19 17:54:05.134988,0
10,51,Laptop,12,80,19,2024-03-19 17:54:05.187162,0
10,49,Laptop,10,80,19,2024-03-19 17:54:05.236924,0
10,50,Laptop,13,80,19,2024-03-19 17:54:05.288536,0
10,52,Laptop,15,80,19,2024-03-19 17:54:05.341396,0
10,56,Laptop,15,80,19,2024-03-19 17:54:05.398335,0
10,53,Laptop,14,80,19,2024-03-19 17:54:05.452694,0
10,57,Laptop,14,80,19,2024-03-19 17:54:05.510835,0
10,50,Laptop,14,80,19,2024-03-19 17:54:05.561875,0
10,49,Laptop,10,80,19,2024-03-19 17:54:05.611833,0
10,49,Laptop,9,80,19,2024-03-19 17:54:05.661498,0
10,48,Laptop,13,80,19,2024-03-19 17:54:05.710200,0
10,46,Laptop,11,80,19,2024-03-19 17:54:05.757443,0
10,47,Laptop,14,80,19,2024-03-19 17:54:05.805766,0
10,48,Laptop,16,80,19,2024-03-19 17:54:05.855346,0
10,49,Laptop,10,80,19,2024-03-19 17:54:05.905548,0
10,60,Laptop,16,80,19,2024-03-19 17:54:05.966866,0
10,53,Laptop,9,80,19,2024-03-19 17:54:06.021290,0
10,56,Laptop,14,80,19,2024-03-19 17:54:06.078677,0
10,48,Laptop,11,80,19,2024-03-19 17:54:06.128244,0
10,49,Laptop,16,80,19,2024-03-19 17:54:06.178326,0
10,63,Laptop,10,80,19,2024-03-19 17:54:06.242539,0
10,50,Laptop,12,80,19,2024-03-19 17:54:06.293673,0
10,51,Laptop,11,80,19,2024-03-19 17:54:06.345574,0
10,51,Laptop,16,80,19,2024-03-19 17:54:06.398036,0
10,51,Laptop,11,80,19,2024-03-19 17:54:06.450391,0
10,56,Laptop,16,80,19,2024-03-19 17:54:06.507331,0
10,52,Laptop,16,80,19,2024-03-19 17:54:06.560960,0
10,58,Laptop,19,80,20,2024-03-19 17:54:06.620404,0
10,61,Laptop,16,80,19,2024-03-19 17:54:06.682612,0
10,62,Laptop,13,80,19,2024-03-19 17:54:06.745529,0
10,53,Laptop,10,80,19,2024-03-19 17:54:06.799400,0
10,51,Laptop,7,80,19,2024-03-19 17:54:06.851252,0
10,53,Laptop,13,80,19,2024-03-19 17:54:06.906161,0
10,57,Laptop,15,80,19,2024-03-19 17:54:06.964132,0
10,55,Laptop,13,80,19,2024-03-19 17:54:07.020193,0
10,49,Laptop,9,80,19,2024-03-19 17:54:07.069940,0
10,48,Laptop,10,80,19,2024-03-19 17:54:07.119639,0
10,52,Laptop,9,80,19,2024-03-19 17:54:07.173173,0
10,48,Laptop,12,80,19,2024-03-19 17:54:07.222698,0
10,46,Laptop,10,80,19,2024-03-19 17:54:07.269364,0
10,55,Laptop,12,80,19,2024-03-19 17:54:07.325122,0
10,48,Laptop,10,80,19,2024-03-19 17:54:07.374530,0
10,50,Laptop,12,80,19,2024-03-19 17:54:07.425207,0
10,48,Laptop,9,80,19,2024-03-19 17:54:07.474473,0
10,46,Laptop,9,80,19,2024-03-19 17:54:07.521734,0
10,46,Laptop,6,80,19,2024-03-19 17:54:07.569050,0
10,51,Laptop,25,80,20,2024-03-19 17:54:07.621569,0
10,64,Laptop,30,80,20,2024-03-19 17:54:07.687438,0
10,56,Laptop,12,80,19,2024-03-19 17:54:07.744651,0
10,58,Laptop,14,80,19,2024-03-19 17:54:07.804128,0
10,50,Laptop,16,80,19,2024-03-19 17:54:07.855099,0
10,51,Laptop,16,80,19,2024-03-19 17:54:07.907692,0
10,72,Laptop,22,80,20,2024-03-19 17:54:07.980604,0
10,59,Laptop,14,80,19,2024-03-19 17:54:08.041194,0
10,65,Laptop,16,80,19,2024-03-19 17:54:08.107604,0
10,52,Laptop,7,80,19,2024-03-19 17:54:08.160281,0
10,49,Laptop,11,80,19,2024-03-19 17:54:08.210830,0
10,54,Laptop,9,80,19,2024-03-19 17:54:08.266101,0
10,47,Laptop,9,80,19,2024-03-19 17:54:08.314009,0
10,50,Laptop,7,80,19,2024-03-19 17:54:08.364753,0
10,46,Laptop,9,80,19,2024-03-19 17:54:08.412175,0
10,46,Laptop,10,80,19,2024-03-19 17:54:08.458924,0
10,46,Laptop,12,80,19,2024-03-19 17:54:08.506235,0
10,51,Laptop,14,80,19,2024-03-19 17:54:08.558859,0
10,56,Laptop,18,80,20,2024-03-19 17:54:08.616150,0
10,51,Laptop,7,80,19,2024-03-19 17:54:08.667768,0
10,48,Laptop,11,80,19,2024-03-19 17:54:08.716651,0
10,46,Laptop,8,80,19,2024-03-19 17:54:08.763961,0
10,49,Laptop,15,80,19,2024-03-19 17:54:08.813739,0
10,48,Laptop,10,80,19,2024-03-19 17:54:08.862611,0
10,47,Laptop,10,80,19,2024-03-19 17:54:08.911057,0
10,44,Laptop,9,80,19,2024-03-19 17:54:08.956423,0
10,48,Laptop,15,80,19,2024-03-19 17:54:09.005817,0
10,45,Laptop,8,80,19,2024-03-19 17:54:09.051714,0
10,44,Laptop,12,80,19,2024-03-19 17:54:09.096522,0
10,43,Laptop,7,80,19,2024-03-19 17:54:09.140542,0
10,47,Laptop,7,80,19,2024-03-19 17:54:09.188396,0
10,49,Laptop,13,80,19,2024-03-19 17:54:09.238029,0
10,46,Laptop,8,80,19,2024-03-19 17:54:09.284829,0
10,47,Laptop,10,80,19,2024-03-19 17:54:09.332661,0
10,45,Laptop,6,80,19,2024-03-19 17:54:09.378322,0
10,45,Laptop,8,80,19,2024-03-19 17:54:09.424505,0
10,49,Laptop,10,80,19,2024-03-19 17:54:09.474454,0
10,49,Laptop,16,80,19,2024-03-19 17:54:09.524393,0
10,44,Laptop,5,80,19,2024-03-19 17:54:09.569508,0
10,47,Laptop,14,80,19,2024-03-19 17:54:09.618004,0
10,48,Laptop,6,80,19,2024-03-19 17:54:09.667298,0
10,51,Laptop,15,80,19,2024-03-19 17:54:09.719468,0
10,53,Laptop,8,80,19,2024-03-19 17:54:09.773224,0
10,47,Laptop,10,80,19,2024-03-19 17:54:09.821046,0
10,49,Laptop,7,80,19,2024-03-19 17:54:09.870748,0
10,46,Laptop,11,80,19,2024-03-19 17:54:09.917807,0
10,48,Laptop,9,80,19,2024-03-19 17:54:09.967231,0
10,46,Laptop,9,80,19,2024-03-19 17:54:10.014152,0
10,59,Laptop,9,80,19,2024-03-19 17:54:10.073734,0
10,45,Laptop,8,80,19,2024-03-19 17:54:10.120160,0
10,44,Laptop,7,80,19,2024-03-19 17:54:10.165184,0
10,46,Laptop,15,80,19,2024-03-19 17:54:10.212699,0
10,44,Laptop,10,80,19,2024-03-19 17:54:10.258068,0
10,43,Laptop,12,80,19,2024-03-19 17:54:10.302512,0
10,47,Laptop,9,80,19,2024-03-19 17:54:10.350427,0
10,45,Laptop,6,80,19,2024-03-19 17:54:10.396792,0
10,46,Laptop,14,80,19,2024-03-19 17:54:10.444069,0
10,45,Laptop,10,80,19,2024-03-19 17:54:10.490674,0
10,45,Laptop,11,80,19,2024-03-19 17:54:10.536991,0
10,44,Laptop,7,80,19,2024-03-19 17:54:10.581889,0
10,45,Laptop,10,80,19,2024-03-19 17:54:10.628050,0
10,44,Laptop,7,80,19,2024-03-19 17:54:10.673475,0
10,48,Laptop,14,80,19,2024-03-19 17:54:10.722169,0
10,44,Laptop,6,80,19,2024-03-19 17:54:10.767403,0
10,42,Laptop,11,80,19,2024-03-19 17:54:10.810872,0
10,45,Laptop,8,80,19,2024-03-19 17:54:10.857073,0
10,48,Laptop,11,80,19,2024-03-19 17:54:10.906241,0
10,50,Laptop,11,80,19,2024-03-19 17:54:10.957035,0
10,45,Laptop,8,80,19,2024-03-19 17:54:11.002683,0
10,46,Laptop,8,80,19,2024-03-19 17:54:11.049376,0
10,44,Laptop,8,80,19,2024-03-19 17:54:11.094540,0
10,45,Laptop,13,80,19,2024-03-19 17:54:11.140897,0
10,46,Laptop,12,80,19,2024-03-19 17:54:11.187537,0
10,44,Laptop,12,80,19,2024-03-19 17:54:11.232557,0
10,47,Laptop,9,80,19,2024-03-19 17:54:11.280231,0
10,44,Laptop,7,80,19,2024-03-19 17:54:11.325199,0
10,51,Laptop,11,80,19,2024-03-19 17:54:11.377744,0
10,44,Laptop,16,80,19,2024-03-19 17:54:11.422753,0
10,47,Laptop,7,80,19,2024-03-19 17:54:11.470930,0
10,44,Laptop,11,80,19,2024-03-19 17:54:11.515661,0
10,46,Laptop,8,80,19,2024-03-19 17:54:11.562435,0
10,46,Laptop,14,80,19,2024-03-19 17:54:11.609690,0
10,52,Laptop,11,80,19,2024-03-19 17:54:11.662554,0
10,45,Laptop,8,80,19,2024-03-19 17:54:11.708699,0
10,46,Laptop,9,80,19,2024-03-19 17:54:11.755815,0
10,44,Laptop,9,80,19,2024-03-19 17:54:11.800454,0
10,45,Laptop,14,80,19,2024-03-19 17:54:11.846678,0
10,45,Laptop,8,80,19,2024-03-19 17:54:11.892833,0
10,45,Laptop,13,80,19,2024-03-19 17:54:11.938415,0
10,45,Laptop,8,80,19,2024-03-19 17:54:11.984072,0
10,55,Laptop,9,80,19,2024-03-19 17:54:12.039893,0
10,45,Laptop,8,80,19,2024-03-19 17:54:12.085978,0
10,50,Laptop,17,80,19,2024-03-19 17:54:12.136730,0
10,50,Laptop,11,80,19,2024-03-19 17:54:12.187557,0
10,49,Laptop,13,80,19,2024-03-19 17:54:12.237970,0
10,48,Laptop,8,80,19,2024-03-19 17:54:12.286882,0
10,54,Laptop,14,80,19,2024-03-19 17:54:12.342190,0
10,45,Laptop,5,80,19,2024-03-19 17:54:12.388516,0
10,43,Laptop,9,80,19,2024-03-19 17:54:12.433143,0
10,50,Laptop,8,80,19,2024-03-19 17:54:12.484314,0
10,44,Laptop,11,80,19,2024-03-19 17:54:12.529004,0
10,46,Laptop,11,80,19,2024-03-19 17:54:12.576356,0
10,47,Laptop,7,80,19,2024-03-19 17:54:12.624211,0
10,46,Laptop,9,80,19,2024-03-19 17:54:12.671549,0
10,51,Laptop,9,80,19,2024-03-19 17:54:12.723282,0
10,51,Laptop,13,80,19,2024-03-19 17:54:12.775647,0
10,50,Laptop,8,80,19,2024-03-19 17:54:12.827229,0
10,46,Laptop,10,80,19,2024-03-19 17:54:12.874858,0
10,46,Laptop,5,80,19,2024-03-19 17:54:12.921808,0
10,47,Laptop,11,80,19,2024-03-19 17:54:12.969623,0
10,53,Laptop,9,80,19,2024-03-19 17:54:13.023442,0
10,46,Laptop,9,80,19,2024-03-19 17:54:13.070106,0
10,44,Laptop,8,80,19,2024-03-19 17:54:13.115458,0
10,49,Laptop,16,80,19,2024-03-19 17:54:13.165936,0
10,55,Laptop,13,80,19,2024-03-19 17:54:13.222635,0
10,61,Laptop,11,80,19,2024-03-19 17:54:13.285238,0
10,48,Laptop,11,80,19,2024-03-19 17:54:13.334240,0
10,47,Laptop,7,80,19,2024-03-19 17:54:13.382501,0
10,52,Laptop,9,80,19,2024-03-19 17:54:13.436344,0
10,47,Laptop,9,80,19,2024-03-19 17:54:13.484706,0
10,47,Laptop,16,80,19,2024-03-19 17:54:13.532733,0
10,48,Laptop,15,80,19,2024-03-19 17:54:13.582093,0
10,48,Laptop,12,80,19,2024-03-19 17:54:13.631263,0
10,49,Laptop,14,80,19,2024-03-19 17:54:13.681751,0
10,49,Laptop,16,80,19,2024-03-19 17:54:13.731861,0
10,61,Laptop,17,80,19,2024-03-19 17:54:13.793978,0
10,51,Laptop,14,80,19,2024-03-19 17:54:13.846790,0
10,51,Laptop,10,80,19,2024-03-19 17:54:13.899007,0
10,48,Laptop,11,80,19,2024-03-19 17:54:13.948502,0
10,64,Laptop,12,80,19,2024-03-19 17:54:14.013850,0
10,51,Laptop,16,80,19,2024-03-19 17:54:14.066146,0
10,49,Laptop,11,80,19,2024-03-19 17:54:14.116856,0
10,48,Laptop,16,80,19,2024-03-19 17:54:14.166064,0
10,59,Laptop,10,80,19,2024-03-19 17:54:14.226241,0
10,47,Laptop,9,80,19,2024-03-19 17:54:14.274325,0
10,46,Laptop,10,80,19,2024-03-19 17:54:14.321849,0
10,46,Laptop,12,80,19,2024-03-19 17:54:14.368720,0
10,48,Laptop,11,80,19,2024-03-19 17:54:14.417962,0
10,50,Laptop,7,80,19,2024-03-19 17:54:14.469419,0
10,48,Laptop,8,80,19,2024-03-19 17:54:14.518468,0
10,47,Laptop,11,80,19,2024-03-19 17:54:14.566172,0
10,53,Laptop,8,80,19,2024-03-19 17:54:14.620350,0
10,48,Laptop,9,80,19,2024-03-19 17:54:14.669057,0
10,45,Laptop,8,80,19,2024-03-19 17:54:14.715171,0
10,46,Laptop,9,80,19,2024-03-19 17:54:14.762564,0
10,45,Laptop,8,80,19,2024-03-19 17:54:14.808303,0
10,46,Laptop,12,80,19,2024-03-19 17:54:14.855046,0
10,47,Laptop,10,80,19,2024-03-19 17:54:14.903261,0
10,45,Laptop,11,80,19,2024-03-19 17:54:14.949236,0
10,46,Laptop,14,80,19,2024-03-19 17:54:14.996625,0
10,47,Laptop,7,80,19,2024-03-19 17:54:15.045196,0
10,48,Laptop,22,80,20,2024-03-19 17:54:15.094110,0
10,48,Laptop,8,80,19,2024-03-19 17:54:15.143104,0
10,53,Laptop,15,80,19,2024-03-19 17:54:15.197287,0
10,50,Laptop,11,80,19,2024-03-19 17:54:15.248444,0
10,49,Laptop,16,80,19,2024-03-19 17:54:15.298183,0
10,51,Laptop,15,80,19,2024-03-19 17:54:15.350133,0
10,51,Laptop,13,80,19,2024-03-19 17:54:15.402969,0
10,58,Laptop,14,80,19,2024-03-19 17:54:15.462217,0
10,50,Laptop,14,80,19,2024-03-19 17:54:15.513619,0
10,59,Laptop,21,80,20,2024-03-19 17:54:15.573784,0
10,52,Laptop,14,80,19,2024-03-19 17:54:15.626767,0
10,68,Laptop,18,80,20,2024-03-19 17:54:15.695806,0
10,55,Laptop,15,80,19,2024-03-19 17:54:15.752185,0
10,55,Laptop,14,80,19,2024-03-19 17:54:15.808802,0
10,53,Laptop,14,80,19,2024-03-19 17:54:15.862856,0
10,51,Laptop,9,80,19,2024-03-19 17:54:15.914935,0
10,50,Laptop,14,80,19,2024-03-19 17:54:15.966897,0
10,59,Laptop,17,80,19,2024-03-19 17:54:16.026929,0
10,59,Laptop,20,80,20,2024-03-19 17:54:16.087298,0
10,60,Laptop,22,80,20,2024-03-19 17:54:16.148509,0
10,64,Laptop,22,80,20,2024-03-19 17:54:16.214416,0
10,59,Laptop,19,80,20,2024-03-19 17:54:16.274174,0
10,58,Laptop,16,80,19,2024-03-19 17:54:16.333890,0
10,75,Laptop,20,80,20,2024-03-19 17:54:16.410947,0
10,64,Laptop,11,80,19,2024-03-19 17:54:16.476163,0
10,58,Laptop,12,80,19,2024-03-19 17:54:16.535734,0
10,59,Laptop,16,80,19,2024-03-19 17:54:16.596121,0
10,60,Laptop,12,80,19,2024-03-19 17:54:16.657100,0
10,57,Laptop,21,80,20,2024-03-19 17:54:16.715491,0
10,55,Laptop,15,80,19,2024-03-19 17:54:16.771998,0
10,54,Laptop,14,80,19,2024-03-19 17:54:16.827532,0
10,55,Laptop,12,80,19,2024-03-19 17:54:16.883701,0
10,55,Laptop,16,80,19,2024-03-19 17:54:16.940219,0
10,57,Laptop,21,80,20,2024-03-19 17:54:16.998016,0
10,53,Laptop,9,80,19,2024-03-19 17:54:17.052359,0
10,56,Laptop,10,80,19,2024-03-19 17:54:17.109232,0
10,53,Laptop,13,80,19,2024-03-19 17:54:17.163013,0
10,54,Laptop,14,80,19,2024-03-19 17:54:17.218601,0
10,53,Laptop,17,80,19,2024-03-19 17:54:17.273040,0
10,59,Laptop,18,80,20,2024-03-19 17:54:17.332854,0
10,61,Laptop,16,80,19,2024-03-19 17:54:17.395582,0
10,55,Laptop,11,80,19,2024-03-19 17:54:17.451673,0
10,54,Laptop,11,80,19,2024-03-19 17:54:17.506696,0
10,50,Laptop,8,80,19,2024-03-19 17:54:17.557368,0
10,48,Laptop,11,80,19,2024-03-19 17:54:17.606214,0
10,49,Laptop,11,80,19,2024-03-19 17:54:17.656709,0
10,47,Laptop,10,80,19,2024-03-19 17:54:17.705006,0
10,52,Laptop,8,80,19,2024-03-19 17:54:17.758229,0
10,63,Laptop,19,80,20,2024-03-19 17:54:17.822405,0
10,55,Laptop,10,80,19,2024-03-19 17:54:17.878526,0
10,52,Laptop,12,80,19,2024-03-19 17:54:17.931194,0
10,52,Laptop,16,80,19,2024-03-19 17:54:17.984621,0
10,49,Laptop,11,80,19,2024-03-19 17:54:18.034364,0
10,51,Laptop,17,80,19,2024-03-19 17:54:18.086871,0
10,50,Laptop,8,80,19,2024-03-19 17:54:18.138008,0
10,47,Laptop,12,80,19,2024-03-19 17:54:18.185832,0
10,48,Laptop,10,80,19,2024-03-19 17:54:18.235151,0
10,49,Laptop,11,80,19,2024-03-19 17:54:18.284802,0
10,46,Laptop,6,80,19,2024-03-19 17:54:18.332094,0
10,50,Laptop,8,80,19,2024-03-19 17:54:18.383487,0
10,52,Laptop,13,80,19,2024-03-19 17:54:18.436489,0
10,52,Laptop,20,80,20,2024-03-19 17:54:18.489485,0
10,54,Laptop,14,80,19,2024-03-19 17:54:18.544747,0
10,56,Laptop,11,80,19,2024-03-19 17:54:18.601898,0
10,52,Laptop,18,80,20,2024-03-19 17:54:18.654992,0
10,54,Laptop,14,80,19,2024-03-19 17:54:18.710187,0
10,51,Laptop,15,80,19,2024-03-19 17:54:18.762696,0
10,54,Laptop,13,80,19,2024-03-19 17:54:18.817537,0
10,53,Laptop,11,80,19,2024-03-19 17:54:18.871238,0
10,54,Laptop,21,80,20,2024-03-19 17:54:18.927027,0
10,54,Laptop,13,80,19,2024-03-19 17:54:18.982335,0
10,59,Laptop,17,80,19,2024-03-19 17:54:19.042489,0
10,57,Laptop,16,80,19,2024-03-19 17:54:19.100785,0
10,55,Laptop,17,80,19,2024-03-19 17:54:19.157255,0
10,56,Laptop,17,80,19,2024-03-19 17:54:19.214399,0
10,54,Laptop,9,80,19,2024-03-19 17:54:19.269928,0
10,70,Laptop,12,80,19,2024-03-19 17:54:19.340699,0
10,52,Laptop,12,80,19,2024-03-19 17:54:19.393717,0
10,57,Laptop,29,80,20,2024-03-19 17:54:19.452504,0
10,61,Laptop,28,80,20,2024-03-19 17:54:19.514328,0
10,57,Laptop,13,80,19,2024-03-19 17:54:19.572610,0
10,62,Laptop,27,80,20,2024-03-19 17:54:19.635793,0
10,58,Laptop,18,80,20,2024-03-19 17:54:19.694675,0
10,62,Laptop,15,80,19,2024-03-19 17:54:19.757519,0
10,56,Laptop,14,80,19,2024-03-19 17:54:19.815150,0
10,60,Laptop,19,80,20,2024-03-19 17:54:19.876669,0
10,60,Laptop,14,80,19,2024-03-19 17:54:19.937524,0
10,62,Laptop,17,80,19,2024-03-19 17:54:20.001455,0
10,61,Laptop,16,80,19,2024-03-19 17:54:20.064124,0
10,60,Laptop,18,80,20,2024-03-19 17:54:20.125931,0
10,63,Laptop,14,80,19,2024-03-19 17:54:20.189876,0
10,66,Laptop,15,80,19,2024-03-19 17:54:20.257522,0
10,61,Laptop,15,80,19,2024-03-19 17:54:20.320217,0
10,62,Laptop,18,80,20,2024-03-19 17:54:20.383701,0
10,58,Laptop,17,80,19,2024-03-19 17:54:20.443131,0
10,61,Laptop,13,80,19,2024-03-19 17:54:20.504998,0
10,57,Laptop,15,80,19,2024-03-19 17:54:20.563521,0
10,58,Laptop,18,80,20,2024-03-19 17:54:20.622847,0
10,57,Laptop,18,80,20,2024-03-19 17:54:20.681252,0
10,62,Laptop,20,80,20,2024-03-19 17:54:20.744331,0
10,59,Laptop,17,80,19,2024-03-19 17:54:20.804872,0
10,64,Laptop,19,80,20,2024-03-19 17:54:20.869683,0
10,62,Laptop,18,80,20,2024-03-19 17:54:20.933226,0
10,59,Laptop,17,80,19,2024-03-19 17:54:20.993317,0
10,61,Laptop,19,80,20,2024-03-19 17:54:21.055950,0
10,58,Laptop,24,80,20,2024-03-19 17:54:21.115326,0
10,66,Laptop,16,80,19,2024-03-19 17:54:21.182529,0
10,69,Laptop,17,80,19,2024-03-19 17:54:21.252601,0
10,67,Laptop,17,80,19,2024-03-19 17:54:21.320766,0
10,86,Laptop,26,80,20,2024-03-19 17:54:21.408122,0
10,66,Laptop,17,80,19,2024-03-19 17:54:21.475704,0
10,81,Laptop,22,80,20,2024-03-19 17:54:21.558151,0
10,71,Laptop,17,80,19,2024-03-19 17:54:21.630137,0
10,67,Laptop,19,80,20,2024-03-19 17:54:21.698768,0
10,73,Laptop,22,80,20,2024-03-19 17:54:21.773276,0
10,70,Laptop,19,80,20,2024-03-19 17:54:21.844891,0
10,63,Laptop,12,80,19,2024-03-19 17:54:21.908819,0
10,65,Laptop,22,80,20,2024-03-19 17:54:21.975325,0
10,65,Laptop,21,80,20,2024-03-19 17:54:22.041247,0
10,70,Laptop,15,80,19,2024-03-19 17:54:22.112597,0
10,66,Laptop,17,80,19,2024-03-19 17:54:22.179920,0
10,66,Laptop,19,80,20,2024-03-19 17:54:22.247614,0
10,64,Laptop,16,80,19,2024-03-19 17:54:22.313366,0
10,64,Laptop,16,80,19,2024-03-19 17:54:22.378323,0
10,63,Laptop,20,80,20,2024-03-19 17:54:22.443395,0
10,72,Laptop,17,80,19,2024-03-19 17:54:22.516241,0
10,64,Laptop,16,80,19,2024-03-19 17:54:22.581154,0
10,63,Laptop,19,80,20,2024-03-19 17:54:22.645586,0
10,71,Laptop,19,80,20,2024-03-19 17:54:22.717851,0
10,64,Laptop,21,80,20,2024-03-19 17:54:22.783309,0
10,62,Laptop,18,80,20,2024-03-19 17:54:22.846959,0
10,72,Laptop,18,80,20,2024-03-19 17:54:22.919743,0
10,67,Laptop,21,80,20,2024-03-19 17:54:22.987695,0
10,75,Laptop,22,80,20,2024-03-19 17:54:23.064617,0
10,70,Laptop,19,80,20,2024-03-19 17:54:23.136297,0
10,64,Laptop,17,80,19,2024-03-19 17:54:23.202014,0
10,64,Laptop,22,80,20,2024-03-19 17:54:23.267106,0
10,68,Laptop,20,81,20,2024-03-19 17:54:23.336271,0
10,66,Laptop,17,81,19,2024-03-19 17:54:23.403942,0
10,67,Laptop,17,81,19,2024-03-19 17:54:23.471977,0
10,69,Laptop,22,80,20,2024-03-19 17:54:23.541955,0
10,69,Laptop,21,80,20,2024-03-19 17:54:23.611867,0
10,66,Laptop,21,80,20,2024-03-19 17:54:23.679640,0
10,78,Laptop,22,81,20,2024-03-19 17:54:23.759180,0
10,70,Laptop,20,81,20,2024-03-19 17:54:23.830618,0
10,86,Laptop,24,81,20,2024-03-19 17:54:23.918535,0
10,69,Laptop,15,81,19,2024-03-19 17:54:23.989151,0
10,69,Laptop,18,81,20,2024-03-19 17:54:24.059655,0
10,68,Laptop,16,81,19,2024-03-19 17:54:24.129392,0
10,83,Laptop,21,81,20,2024-03-19 17:54:24.213762,0
10,74,Laptop,19,81,20,2024-03-19 17:54:24.288662,0
10,69,Laptop,27,81,20,2024-03-19 17:54:24.359203,0
10,69,Laptop,15,81,19,2024-03-19 17:54:24.429204,0
10,67,Laptop,21,81,20,2024-03-19 17:54:24.497236,0
10,67,Laptop,20,81,20,2024-03-19 17:54:24.565369,0
10,74,Laptop,17,81,19,2024-03-19 17:54:24.640850,0
10,71,Laptop,21,81,20,2024-03-19 17:54:24.713971,0
10,73,Laptop,20,81,20,2024-03-19 17:54:24.788816,0
10,71,Laptop,19,81,20,2024-03-19 17:54:24.861517,0
10,75,Laptop,30,81,20,2024-03-19 17:54:24.937948,0
10,73,Laptop,34,81,21,2024-03-19 17:54:25.012252,0
10,76,Laptop,32,81,21,2024-03-19 17:54:25.090036,0
10,72,Laptop,29,81,20,2024-03-19 17:54:25.163748,0
10,83,Laptop,23,81,20,2024-03-19 17:54:25.248191,0
10,101,Laptop,23,81,20,2024-03-19 17:54:25.350617,0
10,70,Laptop,21,81,20,2024-03-19 17:54:25.422003,0
10,71,Laptop,23,81,20,2024-03-19 17:54:25.494247,0
10,74,Laptop,19,81,20,2024-03-19 17:54:25.569609,0
10,71,Laptop,18,81,20,2024-03-19 17:54:25.642043,0
10,73,Laptop,21,81,20,2024-03-19 17:54:25.715965,0
10,73,Laptop,19,81,20,2024-03-19 17:54:25.790204,0
10,80,Laptop,22,81,20,2024-03-19 17:54:25.871508,0
10,79,Laptop,26,81,20,2024-03-19 17:54:25.951681,0
10,83,Laptop,29,81,20,2024-03-19 17:54:26.036154,0
10,74,Laptop,35,81,21,2024-03-19 17:54:26.111144,0
10,76,Laptop,31,81,20,2024-03-19 17:54:26.188382,0
10,76,Laptop,27,81,20,2024-03-19 17:54:26.265487,0
10,77,Laptop,23,81,20,2024-03-19 17:54:26.343517,0
10,83,Laptop,32,81,21,2024-03-19 17:54:26.427796,0
10,90,Laptop,29,81,20,2024-03-19 17:54:26.519239,0
10,77,Laptop,19,81,20,2024-03-19 17:54:26.597958,0
10,76,Laptop,19,81,20,2024-03-19 17:54:26.675902,0
10,76,Laptop,18,81,20,2024-03-19 17:54:26.753374,0
10,76,Laptop,20,81,20,2024-03-19 17:54:26.830867,0
10,79,Laptop,26,81,20,2024-03-19 17:54:26.912136,0
10,78,Laptop,20,81,20,2024-03-19 17:54:26.991480,0
10,67,Laptop,18,81,20,2024-03-19 17:54:27.060190,0
10,67,Laptop,21,81,20,2024-03-19 17:54:27.128224,0
10,69,Laptop,22,81,20,2024-03-19 17:54:27.198393,0
10,69,Laptop,16,81,19,2024-03-19 17:54:27.268231,0
10,68,Laptop,43,81,21,2024-03-19 17:54:27.338125,0
10,84,Laptop,33,81,21,2024-03-19 17:54:27.423383,0
10,84,Laptop,40,81,21,2024-03-19 17:54:27.508911,0
10,86,Laptop,50,81,22,2024-03-19 17:54:27.596396,0
10,94,Laptop,56,81,22,2024-03-19 17:54:27.691882,0
10,109,Laptop,46,81,21,2024-03-19 17:54:27.802939,0
10,146,Laptop,44,81,21,2024-03-19 17:54:27.950860,0
10,105,Laptop,43,81,21,2024-03-19 17:54:28.058364,0
10,88,Laptop,36,81,21,2024-03-19 17:54:28.148376,0
10,113,Laptop,38,81,21,2024-03-19 17:54:28.263117,0
10,93,Laptop,38,81,21,2024-03-19 17:54:28.358168,0
10,91,Laptop,38,81,21,2024-03-19 17:54:28.450810,0
10,93,Laptop,34,81,21,2024-03-19 17:54:28.544768,0
10,131,Laptop,36,81,21,2024-03-19 17:54:28.677998,0
10,146,Laptop,43,81,21,2024-03-19 17:54:28.826279,0
10,102,Laptop,36,81,21,2024-03-19 17:54:28.930469,0
10,137,Laptop,38,81,21,2024-03-19 17:54:29.069877,0
10,137,Laptop,45,81,21,2024-03-19 17:54:29.209074,0
10,187,Laptop,41,81,21,2024-03-19 17:54:29.397722,0
10,95,Laptop,32,81,21,2024-03-19 17:54:29.494090,0
10,89,Laptop,30,81,20,2024-03-19 17:54:29.585457,0
10,89,Laptop,27,81,20,2024-03-19 17:54:29.676036,0
10,86,Laptop,24,81,20,2024-03-19 17:54:29.763490,0
10,78,Laptop,23,81,20,2024-03-19 17:54:29.843322,0
10,81,Laptop,32,81,21,2024-03-19 17:54:29.926508,0
10,109,Laptop,36,81,21,2024-03-19 17:54:30.036982,0
