delta_privacy,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
31,30,480,2024-03-26 10:03:43.273174,Orin,33,74,6,80
37,30,480,2024-03-26 10:03:43.324562,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:43.368733,Orin,26,74,6,80
35,30,480,2024-03-26 10:03:43.418888,Orin,20,74,6,80
31,30,480,2024-03-26 10:03:43.463350,Orin,20,74,6,80
36,30,480,2024-03-26 10:03:43.513585,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:43.557502,Orin,24,74,6,80
32,30,480,2024-03-26 10:03:43.721347,Orin,55,74,7,80
35,30,480,2024-03-26 10:03:43.772866,Orin,29,74,6,80
33,30,480,2024-03-26 10:03:43.819825,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:43.867627,Orin,33,74,6,80
30,30,480,2024-03-26 10:03:43.911895,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:43.964110,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:44.008286,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:44.059677,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:44.104885,Orin,37,74,6,80
34,30,480,2024-03-26 10:03:44.155263,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:44.199764,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:44.250371,Orin,27,74,6,80
29,30,480,2024-03-26 10:03:44.293635,Orin,35,74,6,80
35,30,480,2024-03-26 10:03:44.345714,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:44.389348,Orin,33,74,6,80
33,30,480,2024-03-26 10:03:44.439087,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:44.483586,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:44.533691,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:44.578039,Orin,26,74,6,80
34,30,480,2024-03-26 10:03:44.629778,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:44.673659,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:44.726060,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:44.770445,Orin,35,74,6,80
35,30,480,2024-03-26 10:03:44.821308,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:44.865898,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:44.916514,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:44.959026,Orin,30,74,6,80
36,30,480,2024-03-26 10:03:45.011844,Orin,28,74,6,80
30,30,480,2024-03-26 10:03:45.055586,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:45.105311,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:45.148641,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:45.198789,Orin,32,74,6,80
29,30,480,2024-03-26 10:03:45.241873,Orin,34,74,6,80
35,30,480,2024-03-26 10:03:45.293736,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:45.339451,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:45.387300,Orin,28,74,6,80
30,30,480,2024-03-26 10:03:45.432803,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:45.483876,Orin,30,74,6,80
29,30,480,2024-03-26 10:03:45.526345,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:45.579950,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:45.623974,Orin,26,74,6,80
32,30,480,2024-03-26 10:03:45.670424,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:45.715390,Orin,35,74,6,80
35,30,480,2024-03-26 10:03:45.765973,Orin,27,74,6,80
29,30,480,2024-03-26 10:03:45.808357,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:45.860402,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:45.903933,Orin,37,74,6,80
34,30,480,2024-03-26 10:03:45.953515,Orin,21,74,6,80
31,30,480,2024-03-26 10:03:45.998428,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:46.048813,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:46.091290,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:46.143789,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:46.187274,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:46.236621,Orin,37,74,6,80
30,30,480,2024-03-26 10:03:46.280207,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:46.330052,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:46.374198,Orin,28,74,6,80
33,30,480,2024-03-26 10:03:46.423468,Orin,21,74,6,80
31,30,480,2024-03-26 10:03:46.467417,Orin,35,74,6,80
35,30,480,2024-03-26 10:03:46.518078,Orin,25,74,6,80
29,30,480,2024-03-26 10:03:46.560589,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:46.613164,Orin,33,74,6,80
30,30,480,2024-03-26 10:03:46.656342,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:46.706059,Orin,33,74,6,80
30,30,480,2024-03-26 10:03:46.749761,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:46.799322,Orin,32,74,6,80
29,30,480,2024-03-26 10:03:46.842780,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:46.894899,Orin,25,74,6,80
32,30,480,2024-03-26 10:03:46.939205,Orin,26,74,6,80
34,30,480,2024-03-26 10:03:46.988152,Orin,34,74,6,80
31,30,480,2024-03-26 10:03:47.032014,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:47.082085,Orin,33,74,6,80
30,30,480,2024-03-26 10:03:47.124661,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:47.176222,Orin,23,74,6,80
30,30,480,2024-03-26 10:03:47.220018,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:47.269617,Orin,30,74,6,80
29,30,480,2024-03-26 10:03:47.312468,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:47.363956,Orin,32,74,6,80
31,30,480,2024-03-26 10:03:47.408068,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:47.459339,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:47.503001,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:47.552747,Orin,30,74,6,80
29,30,480,2024-03-26 10:03:47.595219,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:47.646734,Orin,28,74,6,80
31,30,480,2024-03-26 10:03:47.690991,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:47.740326,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:47.783715,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:47.834461,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:47.876776,Orin,34,74,6,80
35,30,480,2024-03-26 10:03:47.928486,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:47.971986,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:48.022185,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:48.066591,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:48.116680,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:48.159516,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:48.210875,Orin,26,74,6,80
30,30,480,2024-03-26 10:03:48.254361,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:48.304337,Orin,26,74,6,80
32,30,480,2024-03-26 10:03:48.349574,Orin,29,74,6,80
38,30,480,2024-03-26 10:03:48.401448,Orin,29,74,6,80
29,30,480,2024-03-26 10:03:48.446995,Orin,35,74,6,80
35,30,480,2024-03-26 10:03:48.498851,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:48.542910,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:48.592372,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:48.636101,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:48.684426,Orin,34,74,6,80
30,30,480,2024-03-26 10:03:48.728526,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:48.780193,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:48.823484,Orin,35,74,6,80
34,30,480,2024-03-26 10:03:48.873640,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:48.917866,Orin,30,74,6,80
37,30,480,2024-03-26 10:03:48.970020,Orin,28,74,6,80
29,30,480,2024-03-26 10:03:49.012367,Orin,21,74,6,80
35,30,480,2024-03-26 10:03:49.064365,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:49.108229,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:49.158260,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:49.201813,Orin,24,74,6,80
37,30,480,2024-03-26 10:03:49.254316,Orin,30,74,6,80
29,30,480,2024-03-26 10:03:49.297707,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:49.350866,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:49.395364,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:49.449003,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:49.492761,Orin,25,74,6,80
34,30,480,2024-03-26 10:03:49.541987,Orin,31,74,6,80
31,30,480,2024-03-26 10:03:49.585950,Orin,24,74,6,80
37,30,480,2024-03-26 10:03:49.638605,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:49.682245,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:49.732859,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:49.777893,Orin,44,74,7,80
31,30,480,2024-03-26 10:03:49.825736,Orin,42,74,7,80
32,30,480,2024-03-26 10:03:49.873274,Orin,43,74,7,80
33,30,480,2024-03-26 10:03:49.921654,Orin,28,74,6,80
33,30,480,2024-03-26 10:03:49.967167,Orin,31,74,6,80
36,30,480,2024-03-26 10:03:50.016326,Orin,31,74,6,80
31,30,480,2024-03-26 10:03:50.061117,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:50.110397,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:50.154594,Orin,37,74,6,80
35,30,480,2024-03-26 10:03:50.204883,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:50.247789,Orin,40,74,6,80
36,30,480,2024-03-26 10:03:50.299627,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:50.343326,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:50.393752,Orin,30,74,6,80
33,30,480,2024-03-26 10:03:50.439749,Orin,25,74,6,80
34,30,480,2024-03-26 10:03:50.488431,Orin,33,74,6,80
29,30,480,2024-03-26 10:03:50.531048,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:50.583624,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:50.627788,Orin,34,74,6,80
33,30,480,2024-03-26 10:03:50.675547,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:50.719284,Orin,30,74,6,80
36,30,480,2024-03-26 10:03:50.771393,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:50.814685,Orin,41,74,7,80
36,30,480,2024-03-26 10:03:50.865976,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:50.909868,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:50.960018,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:51.003963,Orin,35,74,6,80
36,30,480,2024-03-26 10:03:51.054981,Orin,31,74,6,80
29,30,480,2024-03-26 10:03:51.097475,Orin,30,74,6,80
36,30,480,2024-03-26 10:03:51.149893,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:51.193764,Orin,37,74,6,80
35,30,480,2024-03-26 10:03:51.244034,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:51.288319,Orin,34,74,6,80
36,30,480,2024-03-26 10:03:51.339353,Orin,29,74,6,80
29,30,480,2024-03-26 10:03:51.381465,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:51.433377,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:51.478196,Orin,25,74,6,80
35,30,480,2024-03-26 10:03:51.528459,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:51.572730,Orin,34,74,6,80
36,30,480,2024-03-26 10:03:51.622945,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:51.667277,Orin,37,74,6,80
36,30,480,2024-03-26 10:03:51.719393,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:51.763142,Orin,37,74,6,80
35,30,480,2024-03-26 10:03:51.814025,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:51.857769,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:51.907637,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:51.952186,Orin,26,74,6,80
35,30,480,2024-03-26 10:03:52.001035,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:52.043791,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:52.094956,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:52.139414,Orin,30,74,6,80
36,30,480,2024-03-26 10:03:52.190118,Orin,30,74,6,80
32,30,480,2024-03-26 10:03:52.235288,Orin,30,74,6,80
35,30,480,2024-03-26 10:03:52.283976,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:52.327065,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:52.377338,Orin,32,74,6,80
31,30,480,2024-03-26 10:03:52.421845,Orin,26,74,6,80
38,30,480,2024-03-26 10:03:52.474870,Orin,34,74,6,80
30,30,480,2024-03-26 10:03:52.517435,Orin,28,74,6,80
35,30,480,2024-03-26 10:03:52.568615,Orin,34,74,6,80
31,30,480,2024-03-26 10:03:52.612881,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:52.660748,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:52.706558,Orin,33,74,6,80
36,30,480,2024-03-26 10:03:52.757040,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:52.800164,Orin,28,74,6,80
36,30,480,2024-03-26 10:03:52.851505,Orin,36,74,6,80
31,30,480,2024-03-26 10:03:52.896281,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:52.946105,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:52.990377,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:53.040807,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:53.082971,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:53.136095,Orin,28,74,6,80
31,30,480,2024-03-26 10:03:53.179702,Orin,35,74,6,80
39,30,480,2024-03-26 10:03:53.234294,Orin,31,74,6,80
31,30,480,2024-03-26 10:03:53.278741,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:53.328217,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:53.372665,Orin,34,74,6,80
37,30,480,2024-03-26 10:03:53.424444,Orin,26,74,6,80
30,30,480,2024-03-26 10:03:53.466909,Orin,34,74,6,80
36,30,480,2024-03-26 10:03:53.520176,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:53.564744,Orin,40,74,7,80
34,30,480,2024-03-26 10:03:53.613286,Orin,30,74,6,80
31,30,480,2024-03-26 10:03:53.657341,Orin,29,74,6,80
36,30,480,2024-03-26 10:03:53.709319,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:53.753957,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:53.805879,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:53.852229,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:53.903352,Orin,31,74,6,80
31,30,480,2024-03-26 10:03:53.947258,Orin,40,74,7,80
35,30,480,2024-03-26 10:03:53.997229,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:54.041363,Orin,26,74,6,80
34,30,480,2024-03-26 10:03:54.090136,Orin,41,74,7,80
30,30,480,2024-03-26 10:03:54.133403,Orin,29,74,6,80
36,30,480,2024-03-26 10:03:54.184817,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:54.228456,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:54.278519,Orin,26,74,6,80
32,30,480,2024-03-26 10:03:54.323649,Orin,38,74,6,80
37,30,480,2024-03-26 10:03:54.374818,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:54.418196,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:54.470565,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:54.514704,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:54.564484,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:54.608770,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:54.658457,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:54.702452,Orin,30,74,6,80
36,30,480,2024-03-26 10:03:54.754029,Orin,25,74,6,80
31,30,480,2024-03-26 10:03:54.797523,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:54.847213,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:54.890645,Orin,37,74,6,80
37,30,480,2024-03-26 10:03:54.943001,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:54.987874,Orin,34,74,6,80
38,30,480,2024-03-26 10:03:55.042127,Orin,33,74,6,80
30,30,480,2024-03-26 10:03:55.085214,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:55.131472,Orin,39,74,6,80
33,30,480,2024-03-26 10:03:55.180607,Orin,44,74,7,80
36,30,480,2024-03-26 10:03:55.235642,Orin,43,74,7,80
31,30,480,2024-03-26 10:03:55.279376,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:55.329009,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:55.373565,Orin,30,74,6,80
37,30,480,2024-03-26 10:03:55.425616,Orin,30,74,6,80
30,30,480,2024-03-26 10:03:55.468466,Orin,26,74,6,80
36,30,480,2024-03-26 10:03:55.520001,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:55.564440,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:55.613095,Orin,29,74,6,80
31,30,480,2024-03-26 10:03:55.656981,Orin,29,74,6,80
38,30,480,2024-03-26 10:03:55.710455,Orin,32,74,6,80
30,30,480,2024-03-26 10:03:55.753263,Orin,38,74,6,80
36,30,480,2024-03-26 10:03:55.804451,Orin,30,74,6,80
32,30,480,2024-03-26 10:03:55.848815,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:55.897565,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:55.941640,Orin,30,74,6,80
37,30,480,2024-03-26 10:03:55.993249,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:56.035964,Orin,33,74,6,80
36,30,480,2024-03-26 10:03:56.086862,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:56.131372,Orin,40,74,7,80
35,30,480,2024-03-26 10:03:56.181447,Orin,26,74,6,80
32,30,480,2024-03-26 10:03:56.225951,Orin,35,74,6,80
37,30,480,2024-03-26 10:03:56.277055,Orin,26,74,6,80
30,30,480,2024-03-26 10:03:56.319964,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:56.371274,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:56.416580,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:56.463066,Orin,35,74,6,80
31,30,480,2024-03-26 10:03:56.507952,Orin,33,74,6,80
36,30,480,2024-03-26 10:03:56.559233,Orin,31,74,6,80
30,30,480,2024-03-26 10:03:56.602125,Orin,28,74,6,80
36,30,480,2024-03-26 10:03:56.653898,Orin,23,74,6,80
31,30,480,2024-03-26 10:03:56.698049,Orin,37,74,6,80
35,30,480,2024-03-26 10:03:56.749060,Orin,30,74,6,80
32,30,480,2024-03-26 10:03:56.793572,Orin,29,74,6,80
36,30,480,2024-03-26 10:03:56.844570,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:56.888233,Orin,33,74,6,80
36,30,480,2024-03-26 10:03:56.939615,Orin,33,74,6,80
31,30,480,2024-03-26 10:03:56.984057,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:57.033030,Orin,27,74,6,80
31,30,480,2024-03-26 10:03:57.076884,Orin,32,74,6,80
36,30,480,2024-03-26 10:03:57.128202,Orin,23,74,6,80
30,30,480,2024-03-26 10:03:57.171805,Orin,37,74,6,80
35,30,480,2024-03-26 10:03:57.224447,Orin,22,74,6,80
31,30,480,2024-03-26 10:03:57.268586,Orin,29,74,6,80
36,30,480,2024-03-26 10:03:57.319750,Orin,22,74,6,80
31,30,480,2024-03-26 10:03:57.364211,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:57.413701,Orin,20,74,6,80
31,30,480,2024-03-26 10:03:57.457555,Orin,26,74,6,80
30,30,480,2024-03-26 10:03:57.618670,Orin,56,74,7,80
31,30,480,2024-03-26 10:03:57.665230,Orin,25,74,6,80
29,30,480,2024-03-26 10:03:57.709523,Orin,35,74,6,80
33,30,480,2024-03-26 10:03:57.760298,Orin,25,74,6,80
28,30,480,2024-03-26 10:03:57.801331,Orin,32,74,6,80
35,30,480,2024-03-26 10:03:57.854891,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:57.897946,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:57.948289,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:57.991164,Orin,34,74,6,80
33,30,480,2024-03-26 10:03:58.040325,Orin,24,74,6,80
29,30,480,2024-03-26 10:03:58.082799,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:58.133989,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:58.176852,Orin,28,74,6,80
33,30,480,2024-03-26 10:03:58.226857,Orin,29,74,6,80
28,30,480,2024-03-26 10:03:58.268309,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:58.320457,Orin,23,74,6,80
29,30,480,2024-03-26 10:03:58.362710,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:58.414902,Orin,31,74,6,80
29,30,480,2024-03-26 10:03:58.455693,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:58.506384,Orin,25,74,6,80
29,30,480,2024-03-26 10:03:58.548616,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:58.598556,Orin,26,74,6,80
30,30,480,2024-03-26 10:03:58.641738,Orin,34,74,6,80
34,30,480,2024-03-26 10:03:58.692597,Orin,25,74,6,80
29,30,480,2024-03-26 10:03:58.735469,Orin,33,74,6,80
35,30,480,2024-03-26 10:03:58.787210,Orin,33,74,6,80
32,30,480,2024-03-26 10:03:58.830927,Orin,26,74,6,80
34,30,480,2024-03-26 10:03:58.878010,Orin,28,74,6,80
32,30,480,2024-03-26 10:03:58.924001,Orin,29,74,6,80
35,30,480,2024-03-26 10:03:58.973658,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:59.016671,Orin,30,74,6,80
34,30,480,2024-03-26 10:03:59.066108,Orin,27,74,6,80
30,30,480,2024-03-26 10:03:59.108679,Orin,29,74,6,80
34,30,480,2024-03-26 10:03:59.158503,Orin,29,74,6,80
29,30,480,2024-03-26 10:03:59.201184,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:59.253438,Orin,24,74,6,80
30,30,480,2024-03-26 10:03:59.297321,Orin,28,74,6,80
34,30,480,2024-03-26 10:03:59.345881,Orin,26,74,6,80
29,30,480,2024-03-26 10:03:59.389126,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:59.440457,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:59.483217,Orin,33,74,6,80
34,30,480,2024-03-26 10:03:59.534520,Orin,29,74,6,80
30,30,480,2024-03-26 10:03:59.578456,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:59.628845,Orin,29,74,6,80
28,30,480,2024-03-26 10:03:59.670647,Orin,34,74,6,80
35,30,480,2024-03-26 10:03:59.722803,Orin,25,74,6,80
30,30,480,2024-03-26 10:03:59.766183,Orin,32,74,6,80
33,30,480,2024-03-26 10:03:59.815975,Orin,26,74,6,80
31,30,480,2024-03-26 10:03:59.859917,Orin,32,74,6,80
34,30,480,2024-03-26 10:03:59.909529,Orin,27,74,6,80
29,30,480,2024-03-26 10:03:59.952253,Orin,32,74,6,80
36,30,480,2024-03-26 10:04:00.005132,Orin,33,74,6,80
30,30,480,2024-03-26 10:04:00.048384,Orin,32,74,6,80
32,30,480,2024-03-26 10:04:00.096394,Orin,25,74,6,80
30,30,480,2024-03-26 10:04:00.140076,Orin,37,74,6,80
34,30,480,2024-03-26 10:04:00.191088,Orin,25,74,6,80
30,30,480,2024-03-26 10:04:00.234213,Orin,34,74,6,80
33,30,480,2024-03-26 10:04:00.281602,Orin,22,74,6,80
31,30,480,2024-03-26 10:04:00.326563,Orin,33,74,6,80
36,30,480,2024-03-26 10:04:00.378267,Orin,29,74,6,80
28,30,480,2024-03-26 10:04:00.421423,Orin,32,74,6,80
35,30,480,2024-03-26 10:04:00.474122,Orin,33,74,6,80
30,30,480,2024-03-26 10:04:00.517270,Orin,34,74,6,80
34,30,480,2024-03-26 10:04:00.567519,Orin,27,74,6,80
30,30,480,2024-03-26 10:04:00.610666,Orin,34,74,6,80
35,30,480,2024-03-26 10:04:00.662701,Orin,23,74,6,80
28,30,480,2024-03-26 10:04:00.706709,Orin,35,74,6,80
35,30,480,2024-03-26 10:04:00.759130,Orin,25,74,6,80
29,30,480,2024-03-26 10:04:00.801659,Orin,30,74,6,80
35,30,480,2024-03-26 10:04:00.852700,Orin,30,74,6,80
30,30,480,2024-03-26 10:04:00.895836,Orin,38,74,6,80
34,30,480,2024-03-26 10:04:00.946391,Orin,29,74,6,80
29,30,480,2024-03-26 10:04:00.991741,Orin,33,74,6,80
34,30,480,2024-03-26 10:04:01.044051,Orin,32,74,6,80
28,30,480,2024-03-26 10:04:01.087969,Orin,37,74,6,80
34,30,480,2024-03-26 10:04:01.139916,Orin,25,74,6,80
30,30,480,2024-03-26 10:04:01.182789,Orin,38,74,6,80
34,30,480,2024-03-26 10:04:01.232856,Orin,26,74,6,80
30,30,480,2024-03-26 10:04:01.276697,Orin,28,74,6,80
34,30,480,2024-03-26 10:04:01.326162,Orin,35,74,6,80
29,30,480,2024-03-26 10:04:01.370114,Orin,28,74,6,80
35,30,480,2024-03-26 10:04:01.422729,Orin,29,74,6,80
30,30,480,2024-03-26 10:04:01.465345,Orin,30,74,6,80
33,30,480,2024-03-26 10:04:01.515085,Orin,26,74,6,80
32,30,480,2024-03-26 10:04:01.562345,Orin,37,74,6,80
35,30,480,2024-03-26 10:04:01.611793,Orin,33,74,6,80
29,30,480,2024-03-26 10:04:01.653657,Orin,28,74,6,80
34,30,480,2024-03-26 10:04:01.704037,Orin,27,74,6,80
30,30,480,2024-03-26 10:04:01.746918,Orin,33,74,6,80
34,30,480,2024-03-26 10:04:01.798309,Orin,27,74,6,80
32,30,480,2024-03-26 10:04:01.844479,Orin,32,74,6,80
34,30,480,2024-03-26 10:04:01.893334,Orin,28,74,6,80
30,30,480,2024-03-26 10:04:01.936718,Orin,33,74,6,80
34,30,480,2024-03-26 10:04:01.986017,Orin,28,74,6,80
31,30,480,2024-03-26 10:04:02.030697,Orin,26,74,6,80
35,30,480,2024-03-26 10:04:02.081342,Orin,27,74,6,80
30,30,480,2024-03-26 10:04:02.126713,Orin,33,74,6,80
35,30,480,2024-03-26 10:04:02.178255,Orin,25,74,6,80
30,30,480,2024-03-26 10:04:02.221492,Orin,34,74,6,80
35,30,480,2024-03-26 10:04:02.273487,Orin,29,74,6,80
30,30,480,2024-03-26 10:04:02.316457,Orin,33,74,6,80
34,30,480,2024-03-26 10:04:02.366667,Orin,30,74,6,80
33,30,480,2024-03-26 10:04:02.412094,Orin,24,74,6,80
37,30,480,2024-03-26 10:04:02.463711,Orin,31,74,6,80
29,30,480,2024-03-26 10:04:02.505945,Orin,30,74,6,80
35,30,480,2024-03-26 10:04:02.557876,Orin,27,74,6,80
32,30,480,2024-03-26 10:04:02.603526,Orin,26,74,6,80
34,30,480,2024-03-26 10:04:02.652506,Orin,35,74,6,80
31,30,480,2024-03-26 10:04:02.696423,Orin,35,74,6,80
35,30,480,2024-03-26 10:04:02.747157,Orin,29,74,6,80
29,30,480,2024-03-26 10:04:02.790240,Orin,32,74,6,80
35,30,480,2024-03-26 10:04:02.843278,Orin,31,74,6,80
